pitch_type,release_speed,release_pos_x,release_pos_z,pfx_x,pfx_z,plate_x,plate_z,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,effective_speed,release_spin_rate,release_extension,release_pos_y,spin_axis,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in
FF,94.4,2.55,5.8,1.03,1.09,-0.22,2.87,-9.573340260603455,-137.1443069743038,-4.355800627948697,15.198513540618864,31.394574928149936,-17.585833132970308,3.37,1.53,94.9,2434.0,6.7,53.78,124.0,1.48,1.03,-1.03
CH,83.0,2.54,5.63,0.83,0.01,0.48,2.08,-6.41432996675389,-120.71379996207268,-1.6731757802035798,9.371576643652451,22.95654587876544,-31.981555661858582,3.37,1.53,84.1,1567.0,7.0,53.52,111.0,3.3,0.83,-0.83
CH,83.4,2.65,5.68,0.89,-0.12,1.36,2.06,-4.790084656328874,-121.43352606513857,-1.6942481336412631,9.76036059447588,22.465903467054197,-33.2238364552786,3.49,1.67,84.7,1360.0,7.0,53.51,109.0,3.38,0.89,-0.89
SL,80.9,2.54,5.73,0.0,0.57,-0.89,1.9,-7.700423220068892,-117.56030210759808,-2.96930027689492,1.530078590976294,23.12924958117145,-26.479907945397564,3.37,1.53,81.3,2278.0,6.7,53.76,127.0,2.93,0.0,0.0
FF,93.4,2.52,5.91,1.07,1.17,-0.68,2.37,-10.646171981311484,-135.5540937549281,-5.930411256459466,15.597119837950869,30.74508016399936,-16.52343131197756,3.37,1.53,93.5,2515.0,6.6,53.9,122.0,1.46,1.07,-1.07
FF,92.9,2.44,5.87,1.24,1.15,-0.44,1.5,-10.111623825214275,-134.66278887630958,-7.877274591838045,17.342139047576154,30.836994212653423,-16.562086559611426,3.37,1.53,92.9,2512.0,6.6,53.86,124.0,1.52,1.24,-1.24
CH,84.4,2.61,5.63,1.18,0.09,0.12,0.68,-8.233728611656927,-122.62455725964578,-5.336864081005137,13.587626167523355,24.77713832117092,-30.38305450669144,3.48,1.65,85.1,1612.0,6.9,53.64,116.0,3.13,1.18,-1.18
FF,91.7,2.43,5.89,1.16,1.24,-0.41,1.88,-9.693065315266772,-133.00423918889516,-6.924495109423803,15.920539348424864,29.909228142396,-16.05691410618046,3.48,1.64,91.6,2485.0,6.5,54.0,127.0,1.5,1.16,-1.16
FF,94.3,2.54,5.77,1.25,1.32,0.56,2.22,-8.00355537484003,-137.004391651473,-6.483065231269189,17.496518588025882,32.291208024358866,-14.27844560971704,3.41,1.56,95.0,2505.0,6.9,53.59,122.0,1.27,1.25,-1.25
CH,84.6,2.47,5.68,1.1,-0.03,1.51,2.14,-4.483845440742775,-123.15594832443747,-1.863777197829268,12.071679717152012,24.84100647746536,-32.28297860236156,3.55,1.72,85.6,1542.0,6.9,53.58,108.0,3.21,1.1,-1.1
FF,94.4,2.52,5.82,1.03,1.29,-0.86,4.17,-11.174565839634692,-136.99376295605956,-1.397640589333909,15.62526969920892,33.039124477508864,-15.942381638168111,3.59,1.76,94.6,2405.0,6.8,53.72,124.0,1.3,1.03,-1.03
CH,84.9,2.42,5.68,1.39,0.02,0.09,1.69,-8.339372470447259,-123.33391886741134,-3.0303713360875104,15.900680145177835,25.772729706725336,-31.524326492130093,3.41,1.56,85.6,1307.0,6.9,53.57,105.0,3.16,1.39,-1.39
CH,87.1,2.59,5.64,1.49,0.06,0.32,1.03,-8.630124628805333,-126.56500508574791,-5.061358455815793,17.747054181271945,25.87133218033193,-30.687616683388477,3.41,1.56,88.2,1538.0,7.0,53.47,114.0,2.96,1.49,-1.49
FF,93.8,2.54,5.8,1.27,1.28,0.81,2.81,-7.346786546746464,-136.3251045722791,-4.797315428197397,17.505554460260367,32.81767424884498,-15.380242025784854,3.34,1.62,94.2,2538.0,6.8,53.71,122.0,1.34,1.27,-1.27
CH,85.6,2.62,5.64,1.41,0.34,1.79,2.67,-4.870917240360577,-124.68966694858634,-1.4503955813355234,15.669895047028051,24.528805253560936,-28.57808551211849,3.51,1.54,86.8,1389.0,6.9,53.56,106.0,2.76,1.41,-1.41
FF,92.3,2.54,5.75,1.21,1.11,-0.13,2.88,-9.502575720642698,-134.05741636111335,-3.899873341189476,16.663532543135545,30.43724779857676,-18.10948224432013,3.34,1.62,92.7,2383.0,6.7,53.77,119.0,1.58,1.21,-1.21
FF,92.4,2.59,5.77,1.21,1.26,-1.38,2.7,-12.801319833864811,-133.83097168892414,-4.7021634436753565,17.446913335720524,30.366223882465988,-16.15080152305287,3.52,1.58,92.5,2535.0,6.7,53.75,118.0,1.45,1.21,-1.21
CH,85.3,2.5,5.67,1.09,-0.1,0.82,2.49,-6.231206568697866,-124.08207015739188,-0.9718359964620568,12.529873457626527,24.830468931419677,-33.22980817040678,3.53,1.54,86.5,1412.0,7.1,53.42,110.0,3.24,1.09,-1.09
SL,83.9,2.56,5.58,0.36,0.27,-0.81,0.9,-8.598073541816097,-121.77721486184036,-4.946309165399937,5.332297041630919,25.08124307839229,-28.633534671661607,3.52,1.54,84.5,2193.0,6.9,53.57,124.0,2.99,0.36,-0.36
SL,81.8,2.56,5.64,-0.12,0.22,-0.16,1.03,-5.958915829693375,-118.88359270440598,-4.181692698388431,0.1904051541720551,26.326706390544132,-29.376413807069525,3.46,1.61,82.0,2039.0,6.8,53.66,337.0,3.23,-0.12,0.12
FF,94.2,2.47,5.79,1.26,1.03,0.56,2.5,-7.806800825139248,-136.75275098700564,-5.078525619038164,17.575408086569592,33.72766525667558,-18.25344869924804,3.46,1.61,94.2,2586.0,6.7,53.84,121.0,1.57,1.26,-1.26
CH,84.9,2.47,5.62,1.09,-0.01,0.55,1.65,-6.78314260439904,-123.487795735255,-2.9854816670982345,12.553387730477905,24.49699691821553,-31.834033535440167,3.46,1.61,85.9,1501.0,7.0,53.53,110.0,3.17,1.09,-1.09
FF,93.3,2.49,5.84,1.23,1.25,-0.11,3.53,-9.487230807392825,-135.5271710808208,-2.9011580600887634,17.34686829606191,32.60022796439992,-16.348969003845788,3.46,1.61,93.7,2453.0,6.8,53.67,124.0,1.4,1.23,-1.23
CH,85.6,2.56,5.67,1.15,-0.19,1.29,0.84,-5.400429903740231,-124.5957114590434,-4.813679918246934,13.030415169706124,24.563650153080555,-33.41961429219217,3.5,1.65,86.9,1493.0,7.1,53.44,115.0,3.3,1.15,-1.15
CH,85.0,2.52,5.69,1.11,-0.05,1.38,1.57,-4.993504579393866,-123.82850775209248,-3.334403470701499,12.410153055110005,22.96140583459127,-32.24005777722122,3.46,1.61,86.6,1259.0,7.1,53.4,114.0,3.18,1.11,-1.11
SL,82.2,2.51,5.73,0.0,0.49,0.12,1.35,-5.46508417763818,-119.52201595075314,-4.342769686599693,1.103834248778252,24.61480886883408,-26.789898942279603,3.18,1.51,82.8,2115.0,6.9,53.62,159.0,2.9,0.0,0.0
FF,94.2,2.48,5.89,1.07,1.28,-0.83,2.47,-11.087301164165078,-136.62675907657248,-6.016558405795269,15.961046266144043,31.441723000002494,-14.963680459608184,3.3,1.58,94.8,2583.0,6.9,53.57,122.0,1.32,1.07,-1.07
SL,82.1,2.58,5.67,-0.06,0.25,0.27,2.24,-5.178206946672573,-119.46590369391384,-1.6321281654683244,0.5177905677502422,25.49279592050673,-29.702058196547107,3.18,1.51,82.7,2111.0,6.9,53.6,131.0,3.16,-0.06,0.06
FF,93.2,2.41,5.86,1.18,1.31,-0.52,3.15,-10.167218883452442,-135.18416303937096,-3.967329288692351,16.87029023684551,33.860739419032846,-15.499302912618388,3.41,1.56,92.9,2558.0,6.6,53.85,127.0,1.36,1.18,-1.18
CH,85.2,2.47,5.65,1.37,-0.03,1.34,0.73,-5.461455148663257,-123.87958492664475,-5.1591461632353885,15.211876477897636,27.53995093861305,-31.585230819637843,3.45,1.62,85.5,1551.0,6.8,53.73,113.0,3.21,1.37,-1.37
FF,92.5,2.49,5.87,1.22,1.11,0.04,2.6,-8.942107336432752,-134.26537075175608,-4.879145932143072,16.83233579648,32.81103151698715,-17.875825132957676,3.41,1.56,92.4,2396.0,6.7,53.84,126.0,1.6,1.22,-1.22
FF,93.4,2.59,5.89,1.26,1.07,-0.73,3.1,-11.36435596062194,-135.36552477128683,-3.70493989145122,18.08257507398584,32.68183022745886,-18.429477881379068,3.43,1.55,93.2,2319.0,6.6,53.88,127.0,1.59,1.26,-1.26
CH,83.5,2.55,5.68,1.32,-0.09,1.08,2.01,-6.03225669815547,-121.41692526035344,-1.7819811299820536,14.293519242622311,25.932514975215707,-32.85984856451136,3.41,1.56,83.7,1463.0,6.7,53.82,112.0,3.38,1.32,-1.32
SL,81.9,2.55,5.65,-0.26,0.28,0.15,2.01,-5.000610514151611,-119.21861001510914,-2.1829152280122504,-1.4866895045637205,24.427113176672187,-29.2815997495553,3.4,1.61,83.0,2006.0,7.2,53.35,286.0,3.13,-0.26,0.26
FF,93.0,2.6,5.86,0.97,1.31,-0.1,3.48,-9.11019669430708,-135.03433199346787,-3.166179516636536,13.859795254280964,31.13096302968679,-15.718134133171334,3.53,1.67,93.5,2399.0,6.9,53.65,127.0,1.35,0.97,-0.97
FF,93.4,2.59,5.89,1.29,1.09,-0.14,3.45,-9.948696203863111,-135.5567872919855,-2.907305868675126,18.162799283348672,30.792951545634637,-18.24054792641501,3.53,1.67,94.0,2451.0,6.9,53.63,129.0,1.54,1.29,-1.29
FF,92.2,2.56,5.9,1.24,1.32,-0.01,1.43,-9.30216379601931,-133.72980942793177,-8.42385712868633,16.88347794547495,30.193648372734515,-14.594462717766644,3.58,1.76,92.6,2404.0,6.8,53.69,128.0,1.39,1.24,1.24
FF,93.4,2.54,5.85,1.05,1.38,-0.23,2.27,-9.527982651728284,-135.41391193862313,-6.435579943461828,15.152599964342516,34.484893817411944,-13.971895058953123,3.58,1.76,93.5,2502.0,6.9,53.58,124.0,1.29,1.05,1.05
SL,81.5,2.57,5.73,-0.14,0.5,-0.04,2.21,-5.664249216673283,-118.6092877361408,-2.2679268201270064,-0.2063657514101786,23.963134446700344,-27.2225558437678,3.37,1.53,82.3,2161.0,7.0,53.53,238.0,2.95,-0.14,0.14
SL,81.7,2.58,5.71,-0.16,0.18,0.96,1.97,-3.3822263451640064,-118.94649856638098,-2.160917323091481,-0.7907763357477913,24.90650499744841,-30.24962056505048,3.41,1.56,82.1,2131.0,6.8,53.75,212.0,3.26,-0.16,0.16
FF,93.9,2.51,5.88,1.02,1.15,0.49,3.34,-7.499870388163388,-136.48460128758592,-3.384595132262301,14.376417945808956,31.25057019776638,-17.217706033493126,3.41,1.56,93.9,2446.0,6.4,54.06,127.0,1.45,1.02,-1.02
FF,94.5,2.44,5.82,1.15,1.34,0.22,2.51,-8.32775390944961,-137.2021893501371,-5.870739892914762,16.359674561685633,32.43302892392139,-14.18221485452556,3.41,1.56,94.3,2577.0,6.5,54.05,126.0,1.24,1.15,-1.15
FF,94.2,2.28,5.85,1.15,1.3,-1.67,0.37,-12.829907988201478,-136.1421284143437,-11.410344002249143,17.02819359872404,29.21080619789417,-13.497438017279997,3.62,1.74,94.4,2424.0,6.8,53.75,123.0,1.3,1.15,-1.15
SL,79.4,2.49,5.74,-0.12,0.41,0.57,2.03,-4.014177486214582,-115.65637044597725,-2.1347584477394217,-0.3237346777796451,21.916707897265063,-28.280921327128283,3.62,1.74,80.1,2139.0,6.7,53.78,182.0,3.2,-0.12,0.12
SL,80.9,2.53,5.62,-0.25,0.14,0.56,2.43,-3.955650229608892,-117.73028266990528,-0.6476789789910447,-1.4222911858366467,25.48235384894344,-31.001692514744303,3.34,1.62,81.3,2140.0,6.9,53.64,300.0,3.38,-0.25,0.25
FF,93.3,2.39,5.88,0.99,1.45,-0.64,3.12,-10.003615604343738,-135.36897386511822,-4.456575313246831,14.44970191877679,32.945618197278414,-13.656533310442343,3.34,1.62,93.3,2559.0,6.7,53.8,125.0,1.21,0.99,-0.99
SL,82.4,2.47,5.72,0.12,0.3,-0.65,1.4,-7.416601777847435,-119.72995956318933,-3.7748697563876914,2.833800079722833,26.997327396029643,-28.702521385780784,3.43,1.6,82.7,2201.0,7.0,53.52,64.0,3.11,0.12,-0.12
SL,81.7,2.44,5.62,0.0,0.24,-0.53,1.13,-6.747228692914732,-118.63226812289568,-3.9063795341190186,1.4732236368607656,25.804452006056344,-29.26914706975625,3.34,1.62,82.1,2128.0,7.0,53.51,30.0,3.22,0.0,0.0
SL,81.9,2.46,5.67,-0.16,0.24,0.06,1.36,-5.180879496219155,-119.22962719069912,-3.684155923946358,-0.5747486722766074,22.510163779352297,-29.413705281533847,3.34,1.62,83.0,2219.0,6.9,53.57,327.0,3.15,-0.16,0.16
FF,93.8,2.6,5.82,1.21,1.26,1.17,2.99,-6.448991137137343,-136.3296239900365,-4.375216641438359,16.556279760031718,31.537542820042606,-15.727656592999043,3.52,1.54,94.4,2468.0,6.8,53.7,126.0,1.35,1.21,-1.21
SL,83.1,2.51,5.6,0.01,0.35,0.54,1.56,-4.576006775593943,-120.88473249381258,-3.451522271579968,1.0402955775449958,25.835298698412977,-28.2245787382458,3.46,1.61,83.7,2251.0,6.9,53.55,126.0,2.98,0.01,-0.01
CH,86.9,2.46,5.6,1.11,-0.16,-0.82,2.19,-10.261792767209084,-126.21985603067512,-1.6738917320902933,13.96461226667482,25.26401839933848,-33.70968520733562,3.46,1.61,88.0,1587.0,7.0,53.46,111.0,3.18,1.11,-1.11
SL,81.7,2.3,5.75,-0.22,0.17,-0.08,0.79,-4.988794791419173,-118.77472607678608,-4.922851996671467,-1.0296485137354152,24.23804121318376,-29.783587672882145,3.43,1.62,82.3,1958.0,6.9,53.62,45.0,3.27,-0.22,0.22
FF,95.1,2.44,5.88,1.16,1.15,-0.01,2.32,-9.108401217962816,-138.04575376758407,-6.247835343593202,16.948334386456406,33.91117886787436,-16.210961314921697,3.46,1.61,95.3,2461.0,6.8,53.71,123.0,1.4,1.16,-1.16
FF,94.5,2.31,5.85,1.27,1.24,0.18,2.61,-8.433884712797433,-137.16042663322156,-5.496882489963987,17.896505325129503,32.97619188967286,-15.423617617663076,3.46,1.61,94.8,2507.0,6.8,53.67,120.0,1.34,1.27,-1.27
SL,82.1,2.59,5.68,-0.31,0.28,0.77,3.28,-3.5812272136039263,-119.45475311383916,0.6447453602324065,-2.163123900623678,24.844113758592403,-29.86096334289733,3.48,1.54,82.8,2129.0,7.0,53.54,254.0,3.12,-0.31,0.31
FF,95.7,2.52,5.79,1.24,1.16,0.25,2.51,-8.848488097514734,-138.9620864706193,-5.665392816377009,18.083156354453894,33.29265057895891,-16.036041975712767,3.18,1.51,96.1,2411.0,6.8,53.69,125.0,1.35,1.24,-1.24
FF,95.0,2.43,5.89,1.2,1.29,-1.13,2.62,-12.064767773872244,-137.63679192092823,-5.755950338157509,18.02956391275503,33.149496390887855,-14.665637155858969,3.31,1.5,95.1,2596.0,6.8,53.71,125.0,1.28,1.2,-1.2
FF,95.2,2.39,5.79,1.15,1.25,-0.8,2.69,-11.06400394861384,-138.09737869442154,-5.305264924531845,17.23257967148963,31.4025563374342,-15.13667818852656,3.31,1.5,95.9,2463.0,6.9,53.57,128.0,1.29,1.15,-1.15
SL,82.2,2.41,5.55,-0.26,0.23,-0.24,0.59,-5.550905634539173,-119.47295718078315,-5.08100253754128,-1.1811878231719406,27.003265260794937,-29.040206148529357,3.28,1.65,82.5,2165.0,6.9,53.57,314.0,3.2,-0.26,0.26
FF,93.6,2.47,5.77,1.24,1.17,0.4,3.04,-8.135752359999024,-135.99237522777298,-3.834977322964592,17.21205869609486,32.910774485463904,-17.053119959951065,3.18,1.51,93.8,2457.0,6.7,53.79,124.0,1.46,1.24,-1.24
SL,82.7,2.55,5.67,-0.04,0.57,0.72,2.56,-4.137373346324048,-120.28394439407414,-1.6173673010837022,0.5195416080375631,26.956813626911668,-26.560581914538364,3.16,1.49,83.1,2074.0,6.9,53.59,194.0,2.81,-0.04,0.04
CH,86.8,2.46,5.64,1.15,-0.24,0.21,1.28,-7.83025754386226,-126.27555668950336,-3.8076105343846582,13.837918416350306,24.6749699169258,-34.150557061939594,3.41,1.56,88.1,1452.0,7.0,53.49,113.0,3.25,1.15,-1.15
SL,83.0,2.33,5.57,-0.03,0.21,-0.77,0.19,-7.104846466420235,-120.65883607448976,-6.307553181389878,1.1006262496452848,23.34219473359356,-29.071683614757205,3.46,1.64,83.9,2042.0,6.9,53.61,154.0,3.1,-0.03,0.03
FF,94.9,2.48,5.83,1.08,1.15,1.14,4.36,-5.971770425650946,-138.1453202907135,-0.7321661355986889,15.175801694284402,31.90172825216825,-17.541743718941976,3.47,1.68,95.5,2450.0,6.7,53.82,125.0,1.39,1.08,-1.08
FF,95.0,2.52,5.81,1.07,1.19,0.03,2.59,-8.982964863933697,-138.00739810507582,-5.457082317611908,15.6759300257372,31.22741870056885,-15.970905605585552,3.41,1.56,95.5,2525.0,6.7,53.78,125.0,1.35,1.07,-1.07
SL,81.6,2.5,5.61,-0.35,0.19,0.62,1.51,-3.586416765281506,-118.78517923825558,-3.05706773022231,-2.635011350665029,21.989405600269645,-29.97148196118446,3.4,1.61,82.6,1980.0,6.8,53.65,277.0,3.22,-0.35,0.35
SL,82.3,2.47,5.6,-0.1,0.35,-0.28,0.06,-6.095911002400653,-119.49581979753756,-6.680993247470017,0.354406776832426,25.80666529166587,-27.590695131099352,3.53,1.75,82.6,2006.0,6.9,53.62,109.0,3.06,-0.1,0.1
SL,82.3,2.58,5.65,-0.12,0.33,0.08,1.24,-5.493081496423444,-119.6410592294244,-4.105484636356687,-0.023229667271679,24.416177917207595,-28.402399812219667,3.4,1.61,82.8,2069.0,6.8,53.67,152.0,3.06,-0.12,0.12
SL,83.2,2.61,5.58,0.11,0.39,-0.55,1.78,-7.56107885167792,-120.92070234118376,-3.0107333641328906,2.5626062831007874,24.23667214383409,-28.00154445812015,3.4,1.61,84.2,2136.0,7.0,53.46,153.0,2.92,0.11,-0.11
SL,81.0,2.49,5.66,-0.19,0.39,-0.13,1.54,-5.536509470571505,-117.8853975392365,-3.297292224274282,-0.6318359667020591,23.836594007431493,-28.065399619270615,3.53,1.67,81.5,2068.0,6.8,53.74,173.0,3.1,-0.19,0.19
SL,82.6,2.49,5.61,-0.25,0.36,-0.61,1.0,-6.661449940398449,-120.07557323600808,-4.684203681403945,-1.0086309947308547,24.40255582838276,-27.942373245110723,3.53,1.67,83.3,2214.0,6.9,53.56,147.0,3.0,-0.25,0.25
FF,94.6,2.58,5.83,0.99,1.17,-0.91,2.26,-11.370781871819108,-137.18991873323503,-6.264258876427318,15.0517185113857,30.952495727049328,-16.131088330252513,3.53,1.67,95.1,2400.0,6.8,53.67,129.0,1.4,0.99,-0.99
FF,94.6,2.52,5.78,1.21,1.28,-0.75,2.96,-11.334655647939366,-137.25873760962568,-4.534870459912048,17.864084247683017,31.228721267760164,-15.117554954327751,3.63,1.82,95.3,2428.0,6.9,53.59,128.0,1.29,1.21,1.21
FF,95.4,2.58,5.88,1.06,1.4,-1.6,1.74,-13.449335359582893,-138.08888877625608,-8.398303659153862,16.591920666287322,31.11789475448928,-12.4237432782294,3.72,1.88,95.7,2467.0,6.8,53.69,128.0,1.14,1.06,1.06
SL,82.3,2.67,5.63,-0.13,0.12,0.29,1.39,-5.1962491608314085,-119.65780409649736,-3.265750920522292,-0.1187432979230733,25.392076751885085,-30.589355232439104,3.71,1.88,82.6,2011.0,6.8,53.74,215.0,3.28,-0.13,-0.13
FF,95.4,2.64,5.88,1.01,1.24,-0.79,2.39,-11.358192870337067,-138.39650266754015,-6.364366080589324,15.509107571371944,31.041794663525224,-14.919490294672784,3.67,1.87,95.9,2491.0,6.7,53.77,128.0,1.28,1.01,1.01
FF,94.8,2.52,5.88,1.12,1.12,0.99,2.45,-6.518760603807943,-137.7969969974446,-5.773637473156292,15.742282603850462,31.21208298500721,-16.7968796953059,3.56,1.69,94.9,2437.0,6.5,54.04,128.0,1.43,1.12,-1.12
FF,94.0,2.43,5.85,1.12,1.25,0.55,2.33,-7.375763069194329,-136.54441873888797,-6.184486468212497,15.684170980951418,30.414090681709663,-15.299125289181047,3.37,1.53,94.1,2518.0,6.5,54.03,122.0,1.34,1.12,-1.12
SL,81.2,2.47,5.73,-0.32,0.2,-0.72,1.13,-6.548638244513181,-118.02201965437668,-3.996944505314709,-1.6135603910534078,24.760921051917183,-29.66087265764405,3.43,1.56,81.1,2108.0,6.5,53.98,183.0,3.29,-0.32,0.32
FF,94.4,2.55,5.84,1.05,1.31,-0.75,2.46,-10.949548880007834,-136.87267787914473,-5.985656920305981,15.599562912680842,30.83479190183633,-14.5586336241144,3.43,1.62,94.6,2559.0,6.7,53.84,123.0,1.27,1.05,-1.05
FF,94.3,2.47,5.97,1.04,1.34,0.27,3.59,-8.037183295896252,-137.04549949756338,-3.444584100297444,14.919877985882248,31.515167849309464,-14.758682859310188,3.35,1.56,94.2,2393.0,6.4,54.11,131.0,1.24,1.04,-1.04
FF,93.6,2.45,5.89,1.07,1.25,-0.64,2.15,-10.32392343686386,-135.69986107460636,-6.602081043500557,15.519589889140631,31.18504021427873,-15.402736357861814,3.3,1.49,93.3,2440.0,6.5,54.04,124.0,1.38,1.07,-1.07
SI,91.9,2.55,5.82,1.34,1.28,-0.25,2.74,-10.09922917743339,-133.29202579324058,-4.62922841861522,18.371755133200278,34.04967163130913,-16.113915004985778,3.32,1.51,91.8,2515.0,6.8,53.69,123.0,1.48,1.34,-1.34
FF,94.5,2.39,5.75,1.21,1.39,-1.19,1.51,-12.04557737061624,-136.77752278963868,-8.356739572239732,18.059660730402275,34.35934934049112,-12.908601891674747,3.05,1.39,94.0,2290.0,6.6,53.91,122.0,1.22,1.21,-1.21
FF,92.9,2.62,5.8,1.24,1.43,0.34,2.53,-8.615315990884339,-134.80962889283026,-5.644885204050972,17.09118218054032,34.22114668256116,-13.752037824795336,2.96,1.3,92.7,2345.0,6.7,53.8,125.0,1.27,1.24,-1.24
SI,92.3,2.46,5.76,1.31,1.19,-1.09,1.83,-11.9186130293858,-133.661292859822,-6.653943786486976,18.462710916950584,33.24018048342264,-16.571661569296957,2.95,1.35,92.0,2310.0,6.7,53.8,123.0,1.55,1.31,-1.31
FF,93.6,2.52,5.82,1.21,1.36,0.45,3.47,-8.055270839266289,-135.90110480774194,-3.2359019061773133,16.90271250828653,33.908445319870644,-14.903869024368058,3.04,1.38,93.4,2387.0,6.6,53.89,123.0,1.28,1.21,-1.21
SL,82.2,2.53,5.65,-0.06,0.45,-1.09,1.7,-8.14647477258038,-119.35293874827764,-3.152558975347504,1.331091581295662,28.012476748835283,-27.42262897086654,2.97,1.44,82.1,2026.0,6.8,53.67,189.0,3.0,-0.06,0.06
FF,93.1,2.54,5.74,1.33,1.04,-0.24,2.93,-10.079001850789544,-135.05262936848874,-3.648793639652349,18.57748575314214,32.136013970610456,-18.91394693047608,3.62,1.73,92.9,2461.0,6.6,53.94,120.0,1.63,1.33,-1.33
SL,83.1,2.6,5.68,0.1,0.45,-0.85,1.97,-8.16523023318308,-120.67269229881676,-2.820590237538484,2.7946292720198347,26.975012494135107,-27.419795767643,3.62,1.73,83.3,2106.0,6.9,53.63,150.0,2.9,0.1,-0.1
SL,82.2,2.66,5.67,-0.04,0.38,-0.68,1.97,-7.538428975852126,-119.3509230806648,-2.472449939547434,1.2882384760949674,26.150470683228026,-28.28652751250112,3.62,1.73,82.3,2175.0,6.8,53.74,140.0,3.05,-0.04,0.04
SL,82.2,2.52,5.62,-0.06,0.48,-0.49,1.72,-6.778032647732394,-119.41732861925324,-3.1331640387038755,0.9961119246339004,26.85830511876524,-27.21437540657345,3.52,1.6,82.3,2117.0,6.8,53.66,176.0,2.96,-0.06,0.06
FF,92.1,2.61,5.83,1.23,1.16,-0.11,2.78,-9.632904286168968,-133.63656939711927,-4.3530928499169,16.922045077805382,32.47649859191726,-17.538090913606712,3.52,1.6,92.1,2436.0,6.8,53.74,124.0,1.57,1.23,-1.23
FF,93.5,2.62,5.82,1.3,1.11,-0.1,2.08,-9.975552138678184,-135.6520473423157,-6.3053857345934015,18.325691942542548,33.184903888574446,-17.19563804818713,3.52,1.6,93.9,2486.0,6.9,53.56,126.0,1.54,1.3,-1.3
SL,80.3,2.58,5.56,0.06,0.45,0.14,1.39,-5.581877247982018,-116.80512227687755,-3.3471595088776938,1.7597078915404942,24.800890046782825,-27.57077187706148,3.39,1.48,80.6,2101.0,6.8,53.68,138.0,3.12,0.06,-0.06
FF,91.5,2.55,5.72,1.34,1.17,0.69,3.25,-7.615571029318239,-132.94789044493405,-2.791857926370146,17.534899279947005,32.4320354990824,-18.00900501805366,3.46,1.49,91.4,2427.0,6.6,53.85,121.0,1.59,1.34,-1.34
FF,92.5,2.77,5.74,1.35,1.02,1.09,2.67,-7.292831841565125,-134.41705663441363,-4.173514653861777,18.016679193360783,33.15981428383151,-19.14520250974868,3.46,1.48,92.6,2458.0,6.8,53.75,119.0,1.68,1.35,-1.35
FF,92.8,2.63,5.83,1.12,1.38,1.82,3.7,-4.571520275567695,-134.94207845940707,-2.632750188838556,14.644865702308936,32.75533987893867,-15.048527381729242,3.29,1.48,93.1,2342.0,6.8,53.72,126.0,1.3,1.12,1.12
SL,82.9,2.66,5.58,0.1,0.36,-1.01,1.66,-8.675061130595061,-120.29379895621842,-3.07656026956595,2.831942561382447,26.181504590510684,-28.229611397607243,3.29,1.48,83.3,2086.0,7.0,53.54,125.0,3.01,0.1,0.1
FF,93.0,2.56,5.81,1.1,1.24,-0.73,2.16,-10.901633725687276,-134.81579585062477,-6.2699424545474445,15.942242859200428,31.46378552766434,-15.807688663126788,3.09,1.35,93.1,2366.0,6.7,53.77,126.0,1.43,1.1,1.1
SL,80.4,2.63,5.61,-0.03,0.4,0.66,1.15,-4.355360826104244,-116.8363941360302,-3.864425969305917,0.6907499193177591,25.84664934350172,-27.91853878021028,3.11,1.41,80.5,2125.0,6.8,53.69,152.0,3.18,-0.03,-0.03
SL,81.6,2.72,5.54,-0.14,0.41,-0.55,1.25,-7.184248083117704,-118.50630297283044,-3.802557111604985,0.1867100875226907,24.809939029654352,-27.79964373238196,3.29,1.48,82.3,1996.0,7.1,53.4,133.0,3.06,-0.14,-0.14
FF,93.7,2.49,5.81,1.28,1.08,0.27,3.44,-8.605582137770067,-136.169153754617,-2.7526085441464927,17.827327980582094,32.35667577190071,-18.3273964521659,3.5,1.59,93.9,2398.0,6.7,53.82,121.0,1.54,1.28,1.28
FF,92.7,2.61,5.8,1.25,1.28,-0.78,3.27,-11.39095639464296,-134.4881700606147,-3.393557335907019,17.67364006085924,31.11158364689396,-16.13717829593697,3.45,1.42,92.4,2452.0,6.4,54.07,125.0,1.41,1.25,1.25
CH,84.1,2.7,5.54,1.25,0.14,0.12,1.66,-8.529838479013334,-122.23025154368683,-2.9094932626977306,14.177070590846578,23.501263827408664,-30.42099765827309,3.5,1.59,84.9,1395.0,6.8,53.66,109.0,3.09,1.25,1.25
SL,81.1,2.56,5.66,0.13,0.61,-2.13,0.14,-10.780233895752088,-117.342630821511,-6.745784674187588,3.559646236918427,25.641833480869828,-25.284486162364253,3.33,1.4,80.8,2139.0,6.8,53.72,152.0,2.94,0.13,0.13
FF,91.7,2.62,5.72,1.28,1.2,-0.8,2.07,-11.438421081463218,-132.91970830038204,-5.95762046456387,17.599531659036618,28.946414625628325,-16.733950446075898,3.34,1.44,92.0,2365.0,6.7,53.79,121.0,1.53,1.28,1.28
CH,85.1,2.61,5.68,1.19,0.18,0.14,1.91,-8.255281211938529,-123.61185225154765,-2.859689585199876,13.873478691254515,25.0962035034712,-29.99464156246235,3.41,1.56,85.7,1598.0,6.8,53.66,118.0,2.99,1.19,-1.19
